Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
23/04/2024;2200;26,8;27,2;26,8;80.0;80.0;78.0;23,1;23,3;23;1004;1004;1003,1;0,1;242.0;2,7;54,3;0
24/04/2024;1000;25,6;25,6;25,3;89.0;93.0;89.0;23,6;24,2;23,6;1006,6;1006,6;1006,2;0,9;136.0;2,5;0,3;0
24/04/2024;1100;25,9;25,9;25,5;87.0;89.0;87.0;23,7;23,7;23,5;1007,7;1007,7;1006,6;0,1;96.0;2;89;0,2
24/04/2024;1200;26,4;26,5;26;88.0;90.0;87.0;24,3;24,6;23,7;1008,6;1008,6;1007,7;1,5;236.0;3,3;381,2;0
24/04/2024;1300;27;27,4;26,4;84.0;88.0;83.0;24,1;24,6;24;1009,4;1009,4;1008,6;1,7;236.0;3,8;884,9;0
24/04/2024;1400;26,2;28,1;26,1;85.0;85.0;79.0;23,4;24,8;23,2;1009,2;1009,4;1009,2;3,5;294.0;5,8;920,3;0
24/04/2024;1500;27,3;27,4;26,2;84.0;88.0;79.0;24,3;24,7;23;1008,6;1009,2;1008,6;4,1;292.0;7,2;2065,7;0
24/04/2024;1600;26,2;27,7;26,2;84.0;84.0;80.0;23,3;24,4;23;1008,1;1008,6;1008,1;3,8;270.0;7,2;1493,6;0
24/04/2024;1700;25,2;26,2;25;89.0;91.0;84.0;23,3;23,7;23,2;1007,6;1008,1;1007,5;1,4;325.0;7,4;130,1;0,4
24/04/2024;1800;24,6;25,2;24,6;90.0;90.0;89.0;22,8;23,4;22,8;1007,2;1007,7;1007;1,4;39.0;3,8;42,8;1,4
24/04/2024;1900;24,2;24,6;24,1;93.0;93.0;90.0;23;23;22,8;1006,3;1007,2;1006,2;1,7;329.0;4,9;46,7;4
24/04/2024;2000;24,3;24,3;24,2;93.0;93.0;92.0;23;23,1;22,9;1005,3;1006,3;1005,3;2,4;328.0;5;151,7;1,2
24/04/2024;2100;24,4;24,5;24,3;91.0;93.0;91.0;22,8;23,1;22,8;1005,5;1005,5;1005,3;2,8;311.0;5,8;174,2;0,2
24/04/2024;2200;24,2;24,5;24,2;90.0;91.0;90.0;22,5;22,8;22,4;1005,8;1005,8;1005,5;2,2;310.0;5,8;72,9;0
24/04/2024;2300;23,7;24,2;23,7;91.0;91.0;89.0;22,1;22,4;22,1;1006,5;1006,5;1005,8;1,5;13.0;5,3;0,5;0
25/04/2024;100;24,6;24,7;24;88.0;91.0;88.0;22,5;22,6;22,3;1008,6;1008,6;1007,7;1,3;254.0;3,8;0,1;0
25/04/2024;200;24,5;24,7;24,5;89.0;90.0;88.0;22,6;22,8;22,5;1008,8;1008,8;1008,5;1,5;230.0;3;0,1;0
25/04/2024;1100;25,1;25,3;24,5;87.0;90.0;87.0;22,8;23;22,4;1007,9;1007,9;1007,2;1,2;112.0;3,5;149,3;0
25/04/2024;1200;25,1;25,4;25;85.0;87.0;85.0;22,5;22,9;22,5;1008,9;1008,9;1007,9;1,9;106.0;2,8;464,5;0
25/04/2024;1300;25,8;26,1;25,1;82.0;86.0;82.0;22,5;23;22,5;1009,3;1009,3;1008,9;1,6;104.0;2,9;952,1;0
25/04/2024;1400;27,4;27,5;25,8;78.0;83.0;76.0;23,2;23,3;22,6;1009,4;1009,6;1009,3;1,4;100.0;3,7;1494,5;0
25/04/2024;1500;28,6;28,8;27,2;67.0;78.0;67.0;21,9;23,2;21,9;1009,3;1009,4;1009,2;2,2;110.0;4,8;2124,3;0
25/04/2024;1600;28,5;29;28,3;71.0;72.0;65.0;22,6;23;21,2;1008,4;1009,3;1008,4;2,5;91.0;5,5;1569,1;0
25/04/2024;1700;28,6;28,9;28,4;71.0;72.0;69.0;22,9;23,1;22,4;1007,5;1008,4;1007,5;2,2;104.0;4,5;1270;0
25/04/2024;1800;28,8;29;28,6;71.0;72.0;69.0;22,9;23,3;22,4;1006,4;1007,5;1006,4;2,4;77.0;4,6;1080,7;0
25/04/2024;1900;28,4;29,2;28,3;77.0;77.0;70.0;23,9;23,9;22,9;1005,4;1006,4;1005,4;3,2;129.0;6,5;1112,1;0
25/04/2024;2000;27,2;28,4;26,8;85.0;88.0;77.0;24,5;24,9;23,8;1004,3;1005,4;1004,2;2,4;105.0;6,5;859,6;1,2
25/04/2024;2100;27,5;27,6;27,2;77.0;86.0;76.0;23;24,8;22,8;1003,9;1004,3;1003,9;1,7;70.0;4,3;580,3;0
25/04/2024;2200;26,9;27,5;26,9;80.0;80.0;76.0;23;23,1;22,7;1003,9;1003,9;1003,8;1,1;64.0;2,9;139;0
26/04/2024;1000;23,9;24;23,9;93.0;93.0;93.0;22,7;22,8;22,7;1005,3;1005,3;1004,9;0,8;30.0;2,5;0,6;0
26/04/2024;1100;25,3;25,3;23,9;88.0;93.0;88.0;23,2;23,4;22,7;1006,1;1006,1;1005,2;1,8;44.0;3;182,6;0
26/04/2024;1200;27;27;25,3;77.0;88.0;77.0;22,7;23,3;22,2;1006,8;1006,8;1006,1;1,8;73.0;3,4;1047,6;0
26/04/2024;1300;27,8;28,5;26,7;73.0;78.0;70.0;22,6;23,6;22;1007,6;1007,6;1006,8;1,1;56.0;3,4;1580,1;0
26/04/2024;1400;29,3;30;27,8;69.0;73.0;66.0;23,1;23,6;21,5;1007,8;1007,8;1007,6;1,3;191.0;2,9;1962,8;0
26/04/2024;1500;29,3;30,2;28,3;63.0;72.0;62.0;21,5;23,8;21,4;1007,9;1007,9;1007,8;2;189.0;4,1;2081,1;0
26/04/2024;1600;30,7;30,9;29,3;62.0;66.0;59.0;22,5;23;21,4;1007,1;1007,9;1007,1;2,2;159.0;4,7;3043,3;0
26/04/2024;1700;27;31,2;27;77.0;77.0;58.0;22,6;22,7;21;1006,3;1007,1;1006,3;4,1;19.0;7;1601,9;0
26/04/2024;1800;30,2;30,2;25,3;67.0;88.0;66.0;23,3;24,2;22,6;1004,7;1006,3;1004,7;0,2;129.0;7,3;1648,2;3
26/04/2024;1900;30,8;31,8;30,1;60.0;67.0;56.0;22,2;24;21,4;1003,5;1004,7;1003,5;1,4;191.0;2,5;2348,7;0
26/04/2024;2000;29,5;31,7;29,5;63.0;63.0;54.0;21,7;23;20,8;1003;1003,5;1003;1,9;80.0;3,9;1320,4;0
26/04/2024;2100;29;29,5;28,4;71.0;73.0;63.0;23,2;23,3;21,7;1003;1003,1;1002,9;1,2;30.0;3,7;263,7;0
26/04/2024;2200;28,6;29,7;28,6;71.0;71.0;67.0;22,8;23,4;22,2;1003,5;1003,5;1003;1;31.0;2,4;209,8;0
27/04/2024;1300;27,8;28;27,3;74.0;81.0;73.0;22,7;24,4;22,2;1007,8;1007,9;1007,3;1,6;72.0;4,1;941,4;0
27/04/2024;1400;30,1;30,1;27,8;66.0;76.0;64.0;23;23,7;22,1;1007,7;1008;1007,7;2;98.0;4;2439,1;0
27/04/2024;1500;30,5;31,6;29,6;60.0;68.0;58.0;21,9;23,7;21,9;1007,4;1007,7;1007,4;1,3;72.0;4;2745;0
27/04/2024;1600;30,2;31,4;30,2;69.0;69.0;58.0;23,8;24,6;21,6;1006,8;1007,4;1006,8;2,1;240.0;4,2;2411,8;0
27/04/2024;1700;26,9;30,2;25,5;83.0;88.0;68.0;23,8;24,1;22,5;1005,5;1006,8;1005,5;1,3;233.0;7,3;784,5;8,6
27/04/2024;1800;31,5;31,5;26,9;61.0;83.0;60.0;23,1;24,5;22,4;1003,9;1005,5;1003,9;0,7;115.0;3,1;2658,2;0
27/04/2024;1900;31,8;32,6;31;61.0;68.0;58.0;23,3;24,6;22,8;1002,9;1003,9;1002,8;2;179.0;3,9;2301,3;0
27/04/2024;2000;32,5;32,5;31,1;56.0;64.0;54.0;22,5;23,9;21,6;1002,5;1002,9;1002,4;1;180.0;3,9;1582;0
27/04/2024;2100;30,8;32,7;30,6;63.0;64.0;52.0;22,9;23,1;20,6;1001,8;1002,5;1001,8;1;155.0;3,5;693,8;0
27/04/2024;2200;29;30,8;29;79.0;79.0;63.0;25;25;22,8;1002,2;1002,2;1001,7;1;236.0;2,7;83,3;0
28/04/2024;1300;29,8;30,3;28,8;74.0;74.0;68.0;24,5;24,9;22,8;1007;1007;1006,5;2,1;185.0;3,8;1822,5;0
28/04/2024;1400;30,6;30,9;29,4;68.0;74.0;66.0;24,1;25,2;23,1;1006,8;1007;1006,8;2,6;174.0;5,7;2380,8;0
28/04/2024;1500;31,3;31,4;30,3;61.0;70.0;60.0;22,9;24,6;22,6;1006,3;1006,8;1006,3;2,7;147.0;4,9;2525,7;0
28/04/2024;1600;31,9;32,4;30,8;59.0;62.0;56.0;22,8;23,3;21,9;1005,6;1006,3;1005,6;3,2;121.0;6,5;3231,6;0
28/04/2024;1700;33;33;31,6;49.0;58.0;48.0;20,7;22,5;20,1;1004,5;1005,6;1004,5;3,4;123.0;6,7;3180,4;0
28/04/2024;1800;33,5;33,5;32,5;52.0;52.0;48.0;22,2;22,3;20,4;1003,2;1004,5;1003,2;2,6;123.0;6,7;2895,9;0
28/04/2024;1900;33,4;33,7;32,8;51.0;55.0;49.0;21,8;23,1;21;1002;1003,2;1002;2,5;132.0;5,8;2404,7;0
28/04/2024;2000;33,2;33,6;32,8;52.0;55.0;50.0;22,1;23,1;21,3;1001,3;1002;1001,3;1,9;175.0;4,6;1758,5;0
28/04/2024;2100;32,4;33,5;32,4;52.0;55.0;50.0;21,2;22,7;20,9;1000,8;1001,3;1000,8;1,8;120.0;3,6;954,4;0
28/04/2024;2200;31,1;32,4;31;59.0;59.0;52.0;22;22,1;21,4;1000,8;1000,8;1000,6;1,5;108.0;3,4;200,6;0
29/04/2024;1000;26,2;27,4;26,2;84.0;84.0;78.0;23,3;23,9;23,1;1005,2;1005,2;1004,4;2,9;135.0;7,7;0,4;0
29/04/2024;1100;27,6;27,6;26,1;77.0;85.0;77.0;23,2;23,6;23,2;1005,6;1005,6;1005,1;0,6;152.0;4,8;186,3;0
29/04/2024;1200;27,7;27,9;27,2;75.0;77.0;74.0;22,8;23,1;22,6;1006,8;1006,8;1005,6;0,5;126.0;2,6;437,2;0
29/04/2024;1300;30,1;30,2;27,7;68.0;75.0;67.0;23,6;24,3;22,4;1007,6;1007,6;1006,8;1,1;194.0;3,2;1521,5;0
29/04/2024;1400;31,1;31,1;29,8;63.0;70.0;60.0;23,2;24;22,2;1007,6;1007,7;1007,5;1,8;182.0;3,7;2305,6;0
29/04/2024;1500;31,7;32,1;30,7;62.0;66.0;60.0;23,4;24;23,2;1006,8;1007,6;1006,8;2,8;134.0;6,2;2747;0
29/04/2024;1600;32;32,8;31,2;62.0;63.0;59.0;23,7;24,5;23,1;1005,8;1006,8;1005,8;3,4;133.0;6,2;3056,1;0
29/04/2024;1700;31,3;32,9;31,1;66.0;66.0;53.0;24,2;24,2;21,5;1004,6;1005,8;1004,6;2,1;230.0;7;2659,2;0
29/04/2024;1800;30,7;32;30,7;63.0;66.0;59.0;22,9;24,1;22,3;1004,3;1004,6;1003,8;1,7;236.0;4;1546,1;0
29/04/2024;1900;28,5;30,8;28,3;74.0;74.0;63.0;23,3;24,1;22,8;1003,6;1004,3;1003,5;2,6;3.0;7;807,6;0
29/04/2024;2000;28,1;28,6;27,8;77.0;77.0;72.0;23,6;23,6;22,9;1003,9;1004;1003;0,8;188.0;5,3;386,6;0
29/04/2024;2100;27,5;28,1;27,3;76.0;78.0;75.0;22,9;23,7;22,9;1003,8;1004;1003,8;2,8;321.0;5,1;256;0
29/04/2024;2200;26,9;27,5;26,9;79.0;79.0;76.0;22,9;23,2;22,9;1004,6;1004,6;1003,8;1,9;349.0;5,1;79,8;0
30/04/2024;1300;28,5;28,6;27;75.0;84.0;74.0;23,6;24,5;23,3;1007,8;1007,8;1007;1,9;56.0;3,2;1177,9;0
30/04/2024;1400;30,6;30,6;28,5;66.0;75.0;66.0;23,5;24,1;23,1;1008;1008;1007,8;2,9;71.0;5,7;2256,6;0
30/04/2024;1500;30,3;30,8;29,9;65.0;69.0;62.0;23,1;24,1;22,4;1007,9;1008,1;1007,8;3,5;49.0;6,6;1834,1;0
30/04/2024;1600;30,4;31,3;29,9;65.0;69.0;63.0;23,1;24,2;22,8;1006,5;1007,9;1006,5;1,8;96.0;6,3;1752,3;0
30/04/2024;1700;31,9;31,9;30,4;63.0;66.0;60.0;23,9;23,9;22,8;1004,9;1006,5;1004,9;2,6;75.0;6,8;2189,8;0
30/04/2024;1800;27,2;32,8;27,2;83.0;83.0;57.0;24,1;24,1;22,1;1004;1004,9;1004;4,9;31.0;10,4;1842,6;0,8
30/04/2024;1900;29;29;27,2;75.0;84.0;71.0;24;25,1;22,9;1003,1;1004;1003;2,1;39.0;10,1;1592,9;0
30/04/2024;2000;28,9;30;28,2;72.0;75.0;70.0;23,4;24,5;22,8;1002,9;1003,1;1002,8;2,2;33.0;5,1;1307,3;0
30/04/2024;2100;27,9;28,9;27,9;75.0;76.0;72.0;23;23,5;22,9;1003,7;1003,8;1002,9;1,6;22.0;4,1;363,9;0
30/04/2024;2200;27,1;27,9;27,1;80.0;80.0;75.0;23,3;23,4;22,9;1004,6;1004,6;1003,7;1,1;60.0;3,1;109,7;0
01/05/2024;1300;28,5;29;27,5;76.0;83.0;73.0;23,9;24,4;23,3;1008;1008;1007,5;2,6;103.0;6,5;1259,2;0
01/05/2024;1400;29,6;29,9;28,4;71.0;77.0;69.0;23,8;24,5;23,2;1007,7;1008,1;1007,7;2,7;89.0;6,3;1927,8;0
01/05/2024;1500;30,7;31,1;29,6;65.0;72.0;64.0;23,4;24,7;22,8;1006,7;1007,7;1006,7;1,6;59.0;4,9;2557,4;0
01/05/2024;1600;31,3;31,5;30,1;67.0;72.0;65.0;24,5;25,3;23,2;1005,8;1006,7;1005,8;2,3;185.0;5,9;2611,7;0
01/05/2024;1700;32,3;32,8;31,1;60.0;67.0;59.0;23,4;24,7;22,7;1004,7;1005,8;1004,7;2,1;154.0;5;2925,1;0
01/05/2024;1800;31,6;32,8;31,2;57.0;63.0;54.0;21,9;24,3;21,4;1003,7;1004,7;1003,7;2,4;112.0;6,1;2651,4;0
01/05/2024;1900;32,4;33;31,5;53.0;60.0;53.0;21,7;23,2;21,5;1002,3;1003,7;1002,3;1,9;177.0;5;2247,5;0
01/05/2024;2000;31,4;33,1;31;61.0;63.0;53.0;23,1;23,4;21,7;1001,5;1002,3;1001,5;1,8;88.0;3,9;960,8;0
01/05/2024;2100;31,8;33,2;31,4;57.0;64.0;56.0;22,3;24,4;22,2;1000,9;1001,5;1000,9;2,1;144.0;4,1;1175;0
01/05/2024;2200;29,8;31,8;29,8;70.0;70.0;57.0;23,8;23,8;22,4;1001,3;1001,3;1000,8;1,7;97.0;4,5;326,6;0
01/05/2024;2300;28,7;29,8;28,6;77.0;77.0;69.0;24,2;24,4;23,6;1002;1002;1001,3;2,2;149.0;4,5;1;0
02/05/2024;1300;28,3;29,3;28,2;77.0;78.0;72.0;23,9;24,3;23,3;1006,2;1006,2;1005,5;1,6;184.0;4,5;1004,9;0
02/05/2024;1400;28,4;29,7;26,3;82.0;90.0;73.0;25;26;23,5;1006,1;1006,4;1006,1;1,2;187.0;4,6;1137,6;2,6
02/05/2024;1500;29,6;30,7;28,4;72.0;82.0;70.0;24;25,7;23,7;1005,7;1006,1;1005,7;2,1;172.0;4,5;1894;0
02/05/2024;1600;29,6;30,9;29;71.0;74.0;68.0;23,9;25,1;23,6;1004,6;1005,7;1004,6;2,9;128.0;5,6;2070;0
02/05/2024;1700;30,8;31,4;29,6;64.0;72.0;62.0;23,2;24,8;22,8;1003,3;1004,6;1003,3;2,9;149.0;6,2;2711,9;0
02/05/2024;1800;30,7;31,3;29,8;62.0;65.0;60.0;22,7;23,3;21,7;1001,8;1003,3;1001,8;2,3;168.0;6,4;1857,7;0
02/05/2024;1900;31,6;31,6;30,4;63.0;65.0;61.0;23,8;23,8;22,6;1000,5;1001,8;1000,5;1,8;191.0;4,6;1719,3;0
02/05/2024;2000;31;31,7;30,7;63.0;65.0;61.0;23,1;23,8;22,6;999,8;1000,5;999,8;1,9;168.0;4;1590,4;0
02/05/2024;2100;29,7;31;29,7;68.0;69.0;63.0;23,1;23,5;22,7;999,9;1000;999,8;1,8;171.0;3,6;367,2;0
02/05/2024;2200;28,8;29,9;28,8;73.0;74.0;67.0;23,6;23,6;22,9;1000,5;1000,5;999,9;2,6;139.0;5,9;190,4;0
03/05/2024;1300;27,1;27,1;26,2;78.0;80.0;76.0;22,9;23;22,2;1005,9;1005,9;1005,5;1,5;102.0;3,3;956,4;0
03/05/2024;1400;29,5;29,7;27,1;69.0;78.0;69.0;23,3;24,2;22,7;1006;1006,1;1005,9;1,7;50.0;3,4;1574;0
03/05/2024;1500;30,3;31,1;29,3;67.0;72.0;65.0;23,4;24,6;23,1;1005,7;1006;1005,6;2,1;68.0;4,4;2270,9;0
03/05/2024;1600;31,4;32;30,2;69.0;70.0;62.0;25,1;25,1;23;1004,8;1005,7;1004,8;1,9;176.0;4,4;2686,6;0
03/05/2024;1700;30,7;31,8;29,9;68.0;73.0;64.0;24,2;25,1;23,6;1002,7;1004,8;1002,7;2,1;186.0;4,7;1664,8;0
03/05/2024;1800;31,9;32,5;30,7;59.0;69.0;58.0;22,9;24,8;22,7;1001,6;1002,7;1001,6;1,5;8.0;5,4;2098,4;0
03/05/2024;1900;28,6;32,1;28,6;70.0;72.0;57.0;22,6;23,8;22,1;1000,7;1001,6;1000,7;2,7;26.0;9,1;875,2;0
03/05/2024;2000;28,1;28,7;27,8;73.0;73.0;69.0;22,8;23;22,3;1000,5;1000,7;1000,4;2;20.0;5,3;438,8;0
03/05/2024;2100;28,5;28,7;28,1;73.0;74.0;72.0;23,3;23,6;22,8;1001;1001,1;1000,5;1,4;41.0;4,1;353,4;0
03/05/2024;2200;27,8;28,5;27,7;80.0;80.0;73.0;24;24;23,1;1001,8;1001,8;1001;1,5;32.0;3,1;99,6;0
04/05/2024;1300;29,8;29,9;28,2;70.0;77.0;70.0;23,8;24,2;23,2;1006,7;1006,8;1006,6;1,5;90.0;4;1578,4;0
04/05/2024;1400;29,7;30,2;29,3;69.0;74.0;69.0;23,5;24,5;23,4;1007,2;1007,2;1006,7;2,3;135.0;4,9;1576,4;0
04/05/2024;1500;29;31;27,4;77.0;84.0;65.0;24,5;25,3;23;1006,3;1007,2;1006,3;1,5;71.0;5;1335,2;3,2
04/05/2024;1600;30,7;31,6;28,9;68.0;77.0;65.0;24,1;25,3;23,6;1005,6;1006,3;1005,6;2,5;142.0;5;2266,8;0
04/05/2024;1700;25,9;30,7;25,2;89.0;90.0;68.0;23,9;24,2;22,5;1004,9;1005,8;1004,9;1,7;173.0;9,6;264,2;5,4
04/05/2024;1800;26,9;26,9;25,9;84.0;90.0;83.0;23,9;24,2;23,7;1003,4;1004,9;1003,4;0,9;207.0;3,5;390,8;0
04/05/2024;1900;27,6;27,6;26,5;83.0;85.0;83.0;24,4;24,7;23,5;1002,4;1003,4;1002,4;1,6;206.0;4;659,9;0
04/05/2024;2000;27,7;27,8;27,4;80.0;83.0;80.0;23,9;24,6;23,7;1002,3;1002,4;1002,2;1,5;195.0;4,5;775,1;0
04/05/2024;2100;27,5;27,7;27,3;79.0;82.0;79.0;23,5;24;23,4;1002,9;1002,9;1002,3;0,8;190.0;4;485,7;0
05/05/2024;1300;29,2;29,2;27,6;79.0;88.0;76.0;25,1;25,4;24,3;1007,6;1007,6;1007;1,1;210.0;2,6;1305,7;0
05/05/2024;1400;30;30,3;28,6;77.0;81.0;73.0;25,4;25,5;24,5;1007,5;1007,6;1007,3;1,7;214.0;3,6;2216,8;0
05/05/2024;1500;27,7;30,3;27,7;84.0;84.0;74.0;24,7;25,7;24,4;1006,8;1007,6;1006,8;2,3;185.0;4,4;995;0
05/05/2024;1600;27,8;28;27,3;80.0;88.0;80.0;24;25,6;24;1006,2;1006,8;1006,2;1,6;146.0;5;590,7;0
05/05/2024;1700;28,8;28,8;27,5;73.0;81.0;73.0;23,5;24,4;23;1004,9;1006,2;1004,9;2,9;118.0;5,8;1379,2;0
05/05/2024;1800;30,4;30,7;28,6;68.0;74.0;68.0;23,9;24,6;23,1;1003,8;1004,9;1003,8;1,8;81.0;5,6;2589,6;0
05/05/2024;1900;30,3;30,9;29,9;70.0;72.0;66.0;24,3;24,7;23,2;1002,9;1003,8;1002,9;1,6;151.0;4,5;1978;0
05/05/2024;2000;29,8;30,7;29,8;71.0;72.0;67.0;23,9;24,5;23,7;1002,2;1002,9;1002,2;2,1;106.0;4,4;1392,4;0
06/05/2024;1500;28,4;28,7;27;78.0;84.0;77.0;24,1;24,8;23,7;1006,9;1007,5;1006,8;2,1;274.0;3,5;1815,9;0
06/05/2024;1600;28,1;29;27,9;78.0;80.0;75.0;23,9;24,9;23,7;1006,3;1006,9;1006,3;2;251.0;3,8;1767;0
06/05/2024;1700;29,7;29,7;28,1;73.0;80.0;73.0;24,4;24,9;23,6;1005,1;1006,3;1005,1;1,6;233.0;3,8;1601,4;0
06/05/2024;1800;29,9;30,2;29,3;73.0;75.0;70.0;24,5;24,9;23,7;1003,9;1005,1;1003,9;1,8;249.0;3,5;2116,5;0
06/05/2024;1900;30,5;30,6;29,1;69.0;75.0;68.0;24,3;25,1;23,7;1002,8;1003,9;1002,7;2,2;291.0;4,7;1251,7;0
06/05/2024;2000;29;30,5;28,1;75.0;76.0;68.0;24;24,2;23,2;1002,5;1002,8;1002,4;1,9;331.0;7,9;774,5;0
07/05/2024;1400;27,8;27,9;27,1;76.0;79.0;76.0;23,2;23,8;22,9;1007,3;1007,4;1007,2;1,9;243.0;3,5;1241,9;0
07/05/2024;1500;28,4;28,9;27,7;74.0;77.0;73.0;23,3;24;23;1006,9;1007,3;1006,9;1,4;227.0;3,4;1613,9;0
07/05/2024;1600;29;29,4;28,3;74.0;76.0;71.0;24;24,4;23,1;1006;1006,9;1006;1,9;228.0;3,3;1750,8;0
07/05/2024;1700;29,5;30,5;28,8;72.0;75.0;67.0;23,8;24,7;23,4;1004,8;1006;1004,8;1,5;240.0;3,6;2257,6;0
08/05/2024;1300;28,2;28,6;26,4;76.0;86.0;76.0;23,6;24,7;23,5;1006,6;1006,6;1006,1;1,1;29.0;4,2;1270,9;0
08/05/2024;1400;29;30,2;28,2;75.0;77.0;69.0;24,1;25;23,3;1006,8;1006,8;1006,6;0,9;244.0;3,1;2129,5;0
08/05/2024;1500;30,1;30,3;28,9;71.0;78.0;70.0;24,2;25,7;23,8;1006,6;1006,8;1006,6;1,5;193.0;3,6;2179,9;0
08/05/2024;1600;31,8;31,8;30,1;64.0;74.0;61.0;24,1;25;23,5;1005,9;1006,6;1005,9;2,3;189.0;4,2;3026,3;0
08/05/2024;1700;32,1;32,4;31,1;57.0;66.0;56.0;22,6;24,7;22;1004,9;1005,9;1004,9;2,8;111.0;5,3;2936,4;0
08/05/2024;1800;32,1;32,5;31,5;57.0;60.0;54.0;22,4;23,5;22;1003,9;1004,9;1003,9;3,6;117.0;6,7;2860,7;0
08/05/2024;1900;32,1;32,7;31,8;55.0;57.0;53.0;21,9;22,6;21,4;1003,1;1003,9;1003,1;2,8;107.0;7;2464,5;0
08/05/2024;2000;31,2;32,4;31;60.0;62.0;54.0;22,5;23;21,7;1002,6;1003,1;1002,6;2,6;112.0;5,5;1128,9;0
09/05/2024;1300;30,2;30,4;28,8;67.0;75.0;67.0;23,3;24,4;23,2;1007,1;1007,1;1006,6;2,6;133.0;4,9;1693,3;0
09/05/2024;1400;31;31,2;30,1;64.0;68.0;63.0;23,4;24;22,9;1007,3;1007,4;1007,1;3;114.0;5,7;2326,8;0
09/05/2024;1500;32,1;32,4;30,8;58.0;65.0;57.0;22,7;23,7;22,6;1006,9;1007,3;1006,9;3,7;120.0;7,3;2821,7;0
09/05/2024;1600;33;33;31,8;55.0;59.0;55.0;22,6;23,2;22,2;1006,2;1006,9;1006,2;3,6;101.0;8;3086,2;0
09/05/2024;1700;33,5;33,7;32,5;51.0;56.0;51.0;22;22,7;21,8;1005;1006,2;1005;3,2;124.0;7,8;3114,2;0
09/05/2024;1800;33,2;33,7;32,6;54.0;56.0;51.0;22,6;23,1;21,7;1003,8;1005;1003,8;2,6;132.0;6,5;2747,4;0
09/05/2024;1900;32,8;33,3;32,5;55.0;56.0;52.0;22,6;23;21,8;1002,8;1003,8;1002,8;3,1;105.0;6,3;2262,1;0
09/05/2024;2000;33,3;33,4;32,7;51.0;56.0;51.0;21,7;22,8;21,6;1002,3;1002,8;1002,3;2,6;125.0;5,1;1610,7;0
09/05/2024;2100;32,5;33,3;32,5;54.0;54.0;51.0;22;22,3;21,5;1002,3;1002,4;1002,1;2,1;116.0;4,6;897;0
10/05/2024;1500;29,4;30,1;27,4;72.0;83.0;69.0;23,8;24,9;23,3;1007,1;1007,8;1007,1;1,8;37.0;5,6;2544;0
10/05/2024;1600;29,2;29,9;28,4;70.0;74.0;69.0;23,2;24,2;23,1;1006,8;1007,2;1006,8;1,6;46.0;4,4;1503,2;0
10/05/2024;1700;26,1;29,3;26;88.0;88.0;70.0;23,9;24,4;22,8;1005,8;1006,8;1005,8;1,5;201.0;6,7;514,1;0,4
10/05/2024;1800;27,8;27,8;26,1;77.0;89.0;77.0;23,4;24,5;23,3;1004,2;1005,8;1004,2;1,5;239.0;4,6;1565,3;0
10/05/2024;1900;28,8;29,2;27,3;74.0;81.0;74.0;23,7;25;23;1003,4;1004,2;1003,4;1,9;247.0;3,1;1779,8;0
10/05/2024;2000;28,6;30;28,6;76.0;76.0;71.0;24;24,6;23,5;1003,3;1003,4;1003,1;2,1;240.0;3,7;1484,7;0
11/05/2024;1300;28,5;28,8;27,7;78.0;82.0;78.0;24,2;25;23,9;1008,2;1008,2;1007,7;2,4;298.0;4,4;1148,1;0
11/05/2024;1400;29,3;29,6;28,2;74.0;79.0;73.0;24,2;24,8;23,8;1008,3;1008,4;1008,2;2,4;295.0;4,1;1278,8;0
11/05/2024;1500;28,9;29,6;28,7;75.0;77.0;73.0;23,9;24,8;23,5;1007,9;1008,4;1007,9;2,6;272.0;4,7;1485,3;0
11/05/2024;1600;29,1;29,3;26,6;77.0;89.0;73.0;24,7;26,9;23,2;1006,9;1007,9;1006,9;2,1;237.0;5,3;1927,2;3,6
11/05/2024;1700;28;29,9;27;84.0;87.0;73.0;25,1;25,4;24,1;1005,6;1006,9;1005,6;1,6;235.0;3,6;1981,5;1,4
11/05/2024;1800;30;30,4;28;75.0;85.0;72.0;25;25,4;24,2;1004,4;1005,6;1004,4;2;249.0;3,8;2330,5;0
11/05/2024;1900;30,3;31,2;29,3;71.0;75.0;69.0;24,4;25,7;24;1003,6;1004,5;1003,6;2,3;306.0;5,5;1692,5;0
11/05/2024;2000;30,3;31,5;29,9;67.0;72.0;64.0;23,5;25,2;23,4;1003,3;1003,6;1003,2;1,8;254.0;4;1484,3;0
13/05/2024;1400;27,9;28;26,7;78.0;83.0;77.0;23,7;24;23,1;1009,1;1009,2;1009,1;1,1;239.0;2,9;1211,2;0
13/05/2024;1500;27,7;27,9;27;80.0;81.0;78.0;23,9;24,1;23,2;1008,9;1009,2;1008,9;1,2;237.0;2,7;997,9;0
13/05/2024;1600;28,3;29;27,2;75.0;80.0;73.0;23,4;24,5;23,2;1008;1008,9;1008;1,5;252.0;2,8;1458,3;0
13/05/2024;1700;28,1;29,8;27,8;79.0;79.0;71.0;24,2;24,7;23,2;1007;1008;1007;1,5;243.0;3,6;1340,5;0,2
